,antecedents,consequents,antecedent support,consequent support,support,confidence,lift
1756,frozenset({'yogurt'}),frozenset({'newspapers'}),0.28296562339661363,0.13981528989225245,0.04720369420215495,0.16681776971894832,1.193129663054056
1757,frozenset({'newspapers'}),frozenset({'yogurt'}),0.13981528989225245,0.28296562339661363,0.04720369420215495,0.33761467889908253,1.193129663054056
1758,frozenset({'whole milk'}),frozenset({'processed cheese'}),0.4581836839404823,0.038481272447408926,0.02103642893791688,0.04591265397536394,1.193116834639791
1759,frozenset({'processed cheese'}),frozenset({'whole milk'}),0.038481272447408926,0.4581836839404823,0.02103642893791688,0.5466666666666666,1.193116834639791
1760,"frozenset({'rolls/buns', 'whole milk', 'root vegetables'})",frozenset({'other vegetables'}),0.04797331965110313,0.3766033863519754,0.021549512570549,0.44919786096256686,1.1927610776785325
1761,frozenset({'other vegetables'}),"frozenset({'rolls/buns', 'whole milk', 'root vegetables'})",0.3766033863519754,0.04797331965110313,0.021549512570549,0.05722070844686648,1.1927610776785325
1762,frozenset({'whole milk'}),"frozenset({'frankfurter', 'other vegetables'})",0.4581836839404823,0.061056952283222166,0.033350436121087734,0.07278835386338185,1.1921386695775733
1763,"frozenset({'frankfurter', 'other vegetables'})",frozenset({'whole milk'}),0.061056952283222166,0.4581836839404823,0.033350436121087734,0.5462184873949579,1.1921386695775733
1764,frozenset({'bottled beer'}),frozenset({'pastry'}),0.15879938429964083,0.1775269368907132,0.0336069779374038,0.21163166397415187,1.1921101534266532
1765,frozenset({'pastry'}),frozenset({'bottled beer'}),0.1775269368907132,0.15879938429964083,0.0336069779374038,0.1893063583815029,1.1921101534266532
1766,frozenset({'soda'}),"frozenset({'rolls/buns', 'yogurt', 'whole milk'})",0.3134940995382247,0.0659312467932273,0.024628014366341714,0.07855973813420622,1.191540308354614
1767,"frozenset({'rolls/buns', 'yogurt', 'whole milk'})",frozenset({'soda'}),0.0659312467932273,0.3134940995382247,0.024628014366341714,0.37354085603112835,1.191540308354614
1768,frozenset({'whole milk'}),"frozenset({'rolls/buns', 'pip fruit'})",0.4581836839404823,0.0672139558748076,0.03668547973319651,0.08006718924972005,1.191228640058812
1769,"frozenset({'rolls/buns', 'pip fruit'})",frozenset({'whole milk'}),0.0672139558748076,0.4581836839404823,0.03668547973319651,0.5458015267175572,1.191228640058812
1770,frozenset({'other vegetables'}),frozenset({'grapes'}),0.3766033863519754,0.05489994869163674,0.024628014366341714,0.0653950953678474,1.1911686062797626
1771,frozenset({'grapes'}),frozenset({'other vegetables'}),0.05489994869163674,0.3766033863519754,0.024628014366341714,0.4485981308411215,1.1911686062797626
1772,frozenset({'pastry'}),"frozenset({'whole milk', 'tropical fruit'})",0.1775269368907132,0.11646998460749101,0.024628014366341714,0.13872832369942195,1.19110794224746
1773,"frozenset({'whole milk', 'tropical fruit'})",frozenset({'pastry'}),0.11646998460749101,0.1775269368907132,0.024628014366341714,0.21145374449339208,1.19110794224746
1774,"frozenset({'rolls/buns', 'bottled water'})",frozenset({'tropical fruit'}),0.0792714212416624,0.2337095946639302,0.022062596203181118,0.27831715210355984,1.1908674631170981
1775,frozenset({'tropical fruit'}),"frozenset({'rolls/buns', 'bottled water'})",0.2337095946639302,0.0792714212416624,0.022062596203181118,0.09440175631174534,1.1908674631170981
1776,frozenset({'soda'}),frozenset({'oil'}),0.3134940995382247,0.05566957414058492,0.02077988712160082,0.0662847790507365,1.1906823444229073
1777,frozenset({'oil'}),frozenset({'soda'}),0.05566957414058492,0.3134940995382247,0.02077988712160082,0.3732718894009216,1.190682344422907
1778,frozenset({'tropical fruit'}),frozenset({'cream cheese '}),0.2337095946639302,0.08850692662904053,0.024628014366341714,0.10537870472008783,1.1906266405765287
1779,frozenset({'cream cheese '}),frozenset({'tropical fruit'}),0.08850692662904053,0.2337095946639302,0.024628014366341714,0.2782608695652174,1.1906266405765284
1780,frozenset({'whipped/sour cream'}),frozenset({'bottled beer'}),0.15469471523858389,0.15879938429964083,0.029245767060030785,0.1890547263681592,1.1905255628159688
1781,frozenset({'bottled beer'}),frozenset({'whipped/sour cream'}),0.15879938429964083,0.15469471523858389,0.029245767060030785,0.1841680129240711,1.1905255628159688
1782,frozenset({'rolls/buns'}),"frozenset({'whole milk', 'other vegetables', 'tropical fruit'})",0.3496664956387891,0.050538737814263726,0.02103642893791688,0.06016140865737344,1.1904018829768612
1783,"frozenset({'whole milk', 'other vegetables', 'tropical fruit'})",frozenset({'rolls/buns'}),0.050538737814263726,0.3496664956387891,0.02103642893791688,0.416243654822335,1.1904018829768612
1784,"frozenset({'pork', 'whole milk'})",frozenset({'other vegetables'}),0.06695741405849154,0.3766033863519754,0.030015392508978965,0.4482758620689655,1.1903128817062858
1785,frozenset({'other vegetables'}),"frozenset({'pork', 'whole milk'})",0.3766033863519754,0.06695741405849154,0.030015392508978965,0.07970027247956403,1.1903128817062858
1786,frozenset({'newspapers'}),frozenset({'bottled beer'}),0.13981528989225245,0.15879938429964083,0.02642380708055413,0.18899082568807338,1.190123164026026
1787,frozenset({'bottled beer'}),frozenset({'newspapers'}),0.15879938429964083,0.13981528989225245,0.02642380708055413,0.16639741518578352,1.190123164026026
1788,"frozenset({'whipped/sour cream', 'soda'})",frozenset({'whole milk'}),0.04848640328373525,0.4581836839404823,0.02642380708055413,0.544973544973545,1.1894215444047471
1789,frozenset({'whole milk'}),"frozenset({'whipped/sour cream', 'soda'})",0.4581836839404823,0.04848640328373525,0.02642380708055413,0.05767077267637178,1.1894215444047471
1790,"frozenset({'yogurt', 'whole milk'})",frozenset({'whipped/sour cream'}),0.15059004617752694,0.15469471523858389,0.027706516162134428,0.1839863713798978,1.1893513692186428
1791,frozenset({'whipped/sour cream'}),"frozenset({'yogurt', 'whole milk'})",0.15469471523858389,0.15059004617752694,0.027706516162134428,0.17910447761194032,1.1893513692186428
1792,frozenset({'pastry'}),"frozenset({'whole milk', 'sausage'})",0.1775269368907132,0.10697793740379682,0.022575679835813236,0.12716763005780346,1.1887276306122732
1793,"frozenset({'whole milk', 'sausage'})",frozenset({'pastry'}),0.10697793740379682,0.1775269368907132,0.022575679835813236,0.211031175059952,1.188727630612273
1794,"frozenset({'rolls/buns', 'yogurt'})",frozenset({'pip fruit'}),0.11133914828116984,0.17060030785017957,0.022575679835813236,0.20276497695852533,1.1885381656907243
1795,frozenset({'pip fruit'}),"frozenset({'rolls/buns', 'yogurt'})",0.17060030785017957,0.11133914828116984,0.022575679835813236,0.13233082706766916,1.1885381656907243
1796,frozenset({'rolls/buns'}),"frozenset({'sausage', 'root vegetables'})",0.3496664956387891,0.056182657773217036,0.023345305284761416,0.06676449009537785,1.1883469515606524
1797,"frozenset({'sausage', 'root vegetables'})",frozenset({'rolls/buns'}),0.056182657773217036,0.3496664956387891,0.023345305284761416,0.4155251141552511,1.1883469515606522
1798,frozenset({'rolls/buns'}),"frozenset({'chicken', 'whole milk'})",0.3496664956387891,0.05002565418163161,0.02077988712160082,0.05942773294203962,1.1879451436311304
1799,"frozenset({'chicken', 'whole milk'})",frozenset({'rolls/buns'}),0.05002565418163161,0.3496664956387891,0.02077988712160082,0.41538461538461535,1.1879451436311304
1800,frozenset({'napkins'}),frozenset({'tropical fruit'}),0.08132375577219086,0.2337095946639302,0.022575679835813236,0.277602523659306,1.1878097005751644
1801,frozenset({'tropical fruit'}),frozenset({'napkins'}),0.2337095946639302,0.08132375577219086,0.022575679835813236,0.09659714599341383,1.1878097005751644
1802,"frozenset({'rolls/buns', 'soda'})",frozenset({'whole milk'}),0.11980502821959979,0.4581836839404823,0.06516162134427912,0.54389721627409,1.187072423872566
1803,frozenset({'whole milk'}),"frozenset({'rolls/buns', 'soda'})",0.4581836839404823,0.11980502821959979,0.06516162134427912,0.1422172452407615,1.1870724238725658
1804,"frozenset({'rolls/buns', 'pip fruit'})",frozenset({'yogurt'}),0.0672139558748076,0.28296562339661363,0.022575679835813236,0.33587786259541985,1.186991757386171
1805,frozenset({'yogurt'}),"frozenset({'rolls/buns', 'pip fruit'})",0.28296562339661363,0.0672139558748076,0.022575679835813236,0.07978241160471441,1.186991757386171
1806,frozenset({'bottled beer'}),frozenset({'bottled water'}),0.15879938429964083,0.21369933299127758,0.04027706516162134,0.2536348949919225,1.186877335748516
1807,frozenset({'bottled water'}),frozenset({'bottled beer'}),0.21369933299127758,0.15879938429964083,0.04027706516162134,0.1884753901560624,1.1868773357485158
1808,frozenset({'oil'}),frozenset({'whole milk'}),0.05566957414058492,0.4581836839404823,0.030271934325295024,0.543778801843318,1.186813980730825
1809,frozenset({'whole milk'}),frozenset({'oil'}),0.4581836839404823,0.05566957414058492,0.030271934325295024,0.06606942889137737,1.186813980730825
1810,frozenset({'whole milk'}),"frozenset({'margarine', 'other vegetables'})",0.4581836839404823,0.05002565418163161,0.02719343252950231,0.0593505039193729,1.1864013552703363
1811,"frozenset({'margarine', 'other vegetables'})",frozenset({'whole milk'}),0.05002565418163161,0.4581836839404823,0.02719343252950231,0.5435897435897435,1.186401355270336
1812,frozenset({'sausage'}),frozenset({'fruit/vegetable juice'}),0.2060030785017958,0.12493586454592098,0.030528476141611083,0.1481942714819427,1.1861627725597796
1813,frozenset({'fruit/vegetable juice'}),frozenset({'sausage'}),0.12493586454592098,0.2060030785017958,0.030528476141611083,0.24435318275154005,1.1861627725597796
1814,frozenset({'whole milk'}),"frozenset({'sausage', 'root vegetables'})",0.4581836839404823,0.056182657773217036,0.030528476141611083,0.06662933930571109,1.1859413909299628
1815,"frozenset({'sausage', 'root vegetables'})",frozenset({'whole milk'}),0.056182657773217036,0.4581836839404823,0.030528476141611083,0.54337899543379,1.1859413909299625
1816,frozenset({'other vegetables'}),frozenset({'cream cheese '}),0.3766033863519754,0.08850692662904053,0.03950743971267317,0.10490463215258856,1.185270307625479
1817,frozenset({'cream cheese '}),frozenset({'other vegetables'}),0.08850692662904053,0.3766033863519754,0.03950743971267317,0.44637681159420295,1.185270307625479
1818,"frozenset({'white bread', 'whole milk'})",frozenset({'other vegetables'}),0.04771677783478707,0.3766033863519754,0.02129297075423294,0.446236559139785,1.1848978934106824
1819,frozenset({'other vegetables'}),"frozenset({'white bread', 'whole milk'})",0.3766033863519754,0.04771677783478707,0.02129297075423294,0.05653950953678474,1.1848978934106824
1820,frozenset({'candy'}),frozenset({'whole milk'}),0.053873781426372495,0.4581836839404823,0.029245767060030785,0.5428571428571429,1.1848024316109425
1821,frozenset({'whole milk'}),frozenset({'candy'}),0.4581836839404823,0.053873781426372495,0.029245767060030785,0.06382978723404255,1.1848024316109422
1822,frozenset({'whole milk'}),"frozenset({'margarine', 'rolls/buns'})",0.4581836839404823,0.044894817855310416,0.024371472550025655,0.05319148936170213,1.1848024316109422
1823,"frozenset({'margarine', 'rolls/buns'})",frozenset({'whole milk'}),0.044894817855310416,0.4581836839404823,0.024371472550025655,0.5428571428571428,1.1848024316109422
1824,"frozenset({'whole milk', 'other vegetables'})",frozenset({'pork'}),0.1913801949717804,0.13237557721908672,0.030015392508978965,0.15683646112600536,1.1847839640875366
1825,frozenset({'pork'}),"frozenset({'whole milk', 'other vegetables'})",0.13237557721908672,0.1913801949717804,0.030015392508978965,0.22674418604651164,1.1847839640875366
1826,"frozenset({'whole milk', 'other vegetables'})",frozenset({'canned beer'}),0.1913801949717804,0.16521292970754234,0.03745510518214469,0.19571045576407506,1.1845952741744792
1827,frozenset({'canned beer'}),"frozenset({'whole milk', 'other vegetables'})",0.16521292970754234,0.1913801949717804,0.03745510518214469,0.22670807453416147,1.184595274174479
1828,frozenset({'shopping bags'}),frozenset({'whole milk'}),0.16829143150333503,0.4581836839404823,0.09132888660851719,0.5426829268292683,1.1844221997651108
1829,frozenset({'whole milk'}),frozenset({'shopping bags'}),0.4581836839404823,0.16829143150333503,0.09132888660851719,0.19932810750279956,1.1844221997651108
1830,frozenset({'soda'}),frozenset({'frankfurter'}),0.3134940995382247,0.1375064135454079,0.051051821446895844,0.16284779050736498,1.1842923272345312
1831,frozenset({'frankfurter'}),frozenset({'soda'}),0.1375064135454079,0.3134940995382247,0.051051821446895844,0.3712686567164179,1.1842923272345312
1832,frozenset({'curd'}),frozenset({'rolls/buns'}),0.12083119548486403,0.3496664956387891,0.05002565418163161,0.4140127388535032,1.1840217579243988
1833,frozenset({'rolls/buns'}),frozenset({'curd'}),0.3496664956387891,0.12083119548486403,0.05002565418163161,0.1430667644900954,1.1840217579243988
1834,"frozenset({'yogurt', 'whole milk'})",frozenset({'pork'}),0.15059004617752694,0.13237557721908672,0.023601847101077475,0.15672913117546847,1.1839731653526668
1835,frozenset({'pork'}),"frozenset({'yogurt', 'whole milk'})",0.13237557721908672,0.15059004617752694,0.023601847101077475,0.17829457364341084,1.1839731653526668
1836,"frozenset({'pip fruit', 'other vegetables'})",frozenset({'tropical fruit'}),0.07234479220112879,0.2337095946639302,0.020010261672652643,0.2765957446808511,1.183501880094355
1837,frozenset({'tropical fruit'}),"frozenset({'pip fruit', 'other vegetables'})",0.2337095946639302,0.07234479220112879,0.020010261672652643,0.08562019758507136,1.183501880094355
1838,frozenset({'brown bread'}),frozenset({'pip fruit'}),0.13596716264751155,0.17060030785017957,0.02744997434581837,0.2018867924528302,1.1833905518513266
1839,frozenset({'pip fruit'}),frozenset({'brown bread'}),0.17060030785017957,0.13596716264751155,0.02744997434581837,0.16090225563909774,1.1833905518513264
1840,frozenset({'bottled water'}),"frozenset({'rolls/buns', 'whole milk'})",0.21369933299127758,0.17855310415597742,0.04515135967162647,0.21128451380552218,1.1833147051924218
1841,"frozenset({'rolls/buns', 'whole milk'})",frozenset({'bottled water'}),0.17855310415597742,0.21369933299127758,0.04515135967162647,0.2528735632183908,1.1833147051924215
1842,frozenset({'whole milk'}),frozenset({'red/blush wine'}),0.4581836839404823,0.039763981528989224,0.021549512570549,0.04703247480403135,1.1827908824910596
1843,frozenset({'red/blush wine'}),frozenset({'whole milk'}),0.039763981528989224,0.4581836839404823,0.021549512570549,0.5419354838709678,1.1827908824910596
1844,"frozenset({'yogurt', 'sausage'})",frozenset({'soda'}),0.07542329399692149,0.3134940995382247,0.027963057978450487,0.3707482993197279,1.1826324637874792
1845,frozenset({'soda'}),"frozenset({'yogurt', 'sausage'})",0.3134940995382247,0.07542329399692149,0.027963057978450487,0.08919803600654665,1.182632463787479
1846,frozenset({'root vegetables'}),frozenset({'sausage'}),0.23063109286813752,0.2060030785017958,0.056182657773217036,0.2436040044493882,1.1825260390332692
1847,frozenset({'sausage'}),frozenset({'root vegetables'}),0.2060030785017958,0.23063109286813752,0.056182657773217036,0.2727272727272727,1.1825260390332692
1848,frozenset({'whole milk'}),"frozenset({'other vegetables', 'coffee'})",0.4581836839404823,0.04925602873268343,0.02668034889687019,0.05823068309070548,1.182204180664427
1849,"frozenset({'other vegetables', 'coffee'})",frozenset({'whole milk'}),0.04925602873268343,0.4581836839404823,0.02668034889687019,0.5416666666666666,1.182204180664427
1850,frozenset({'chocolate'}),frozenset({'other vegetables'}),0.08645459209851206,0.3766033863519754,0.038481272447408926,0.44510385756676557,1.1818902158005804
1851,frozenset({'other vegetables'}),frozenset({'chocolate'}),0.3766033863519754,0.08645459209851206,0.038481272447408926,0.10217983651226158,1.1818902158005804
1852,"frozenset({'root vegetables', 'soda'})",frozenset({'rolls/buns'}),0.08132375577219086,0.3496664956387891,0.0336069779374038,0.41324921135646686,1.1818381701155598
1853,frozenset({'rolls/buns'}),"frozenset({'root vegetables', 'soda'})",0.3496664956387891,0.08132375577219086,0.0336069779374038,0.09611151870873075,1.1818381701155598
1854,frozenset({'whole milk'}),"frozenset({'citrus fruit', 'tropical fruit'})",0.4581836839404823,0.04643406875320677,0.025141097998973832,0.054871220604703244,1.1817017564482502
1855,"frozenset({'citrus fruit', 'tropical fruit'})",frozenset({'whole milk'}),0.04643406875320677,0.4581836839404823,0.025141097998973832,0.5414364640883979,1.1817017564482502
1856,frozenset({'whole milk'}),"frozenset({'other vegetables', 'sausage'})",0.4581836839404823,0.09286813750641354,0.050282195997947664,0.10974244120940649,1.1817017564482502
1857,"frozenset({'other vegetables', 'sausage'})",frozenset({'whole milk'}),0.09286813750641354,0.4581836839404823,0.050282195997947664,0.5414364640883979,1.1817017564482502
1858,frozenset({'other vegetables'}),frozenset({'frozen vegetables'}),0.3766033863519754,0.10261672652642381,0.045664443304258596,0.12125340599455041,1.1816144414168936
1859,frozenset({'frozen vegetables'}),frozenset({'other vegetables'}),0.10261672652642381,0.3766033863519754,0.045664443304258596,0.445,1.1816144414168936
1860,"frozenset({'canned beer', 'soda'})",frozenset({'rolls/buns'}),0.054643406875320676,0.3496664956387891,0.022575679835813236,0.41314553990610325,1.1815416834585404
1861,frozenset({'rolls/buns'}),"frozenset({'canned beer', 'soda'})",0.3496664956387891,0.054643406875320676,0.022575679835813236,0.06456346294937637,1.1815416834585404
1862,frozenset({'soda'}),"frozenset({'whole milk', 'fruit/vegetable juice'})",0.3134940995382247,0.062339661364802464,0.023088763468445357,0.07364975450081834,1.1814269261077774
1863,"frozenset({'whole milk', 'fruit/vegetable juice'})",frozenset({'soda'}),0.062339661364802464,0.3134940995382247,0.023088763468445357,0.37037037037037035,1.1814269261077772
1864,frozenset({'butter'}),"frozenset({'whole milk', 'soda'})",0.12647511544381734,0.15110312981015905,0.022575679835813236,0.17849898580121704,1.1813056819238439
1865,"frozenset({'whole milk', 'soda'})",frozenset({'butter'}),0.15110312981015905,0.12647511544381734,0.022575679835813236,0.1494057724957555,1.1813056819238439
1866,frozenset({'butter'}),frozenset({'shopping bags'}),0.12647511544381734,0.16829143150333503,0.025141097998973832,0.19878296146044624,1.1811829020927127
1867,frozenset({'shopping bags'}),frozenset({'butter'}),0.16829143150333503,0.12647511544381734,0.025141097998973832,0.14939024390243902,1.1811829020927125
1868,frozenset({'fruit/vegetable juice'}),frozenset({'canned beer'}),0.12493586454592098,0.16521292970754234,0.024371472550025655,0.19507186858316222,1.180730036858954
1869,frozenset({'canned beer'}),frozenset({'fruit/vegetable juice'}),0.16521292970754234,0.12493586454592098,0.024371472550025655,0.14751552795031056,1.180730036858954
1870,frozenset({'soda'}),"frozenset({'rolls/buns', 'root vegetables'})",0.3134940995382247,0.09081580297588507,0.0336069779374038,0.1072013093289689,1.1804257168483638
1871,"frozenset({'rolls/buns', 'root vegetables'})",frozenset({'soda'}),0.09081580297588507,0.3134940995382247,0.0336069779374038,0.3700564971751412,1.1804257168483638
1872,frozenset({'tropical fruit'}),"frozenset({'sausage', 'whole milk'})",0.2337095946639302,0.10697793740379682,0.029502308876346844,0.12623490669593854,1.1800087920881737
1873,"frozenset({'sausage', 'whole milk'})",frozenset({'tropical fruit'}),0.10697793740379682,0.2337095946639302,0.029502308876346844,0.2757793764988009,1.1800087920881734
1874,frozenset({'fruit/vegetable juice'}),frozenset({'pastry'}),0.12493586454592098,0.1775269368907132,0.02616726526423807,0.20944558521560575,1.1797960855064034
1875,frozenset({'pastry'}),frozenset({'fruit/vegetable juice'}),0.1775269368907132,0.12493586454592098,0.02616726526423807,0.14739884393063582,1.1797960855064034
1876,frozenset({'sugar'}),frozenset({'rolls/buns'}),0.0659312467932273,0.3496664956387891,0.02719343252950231,0.41245136186770426,1.1795564259430016
1877,frozenset({'rolls/buns'}),frozenset({'sugar'}),0.3496664956387891,0.0659312467932273,0.02719343252950231,0.07776962582538519,1.1795564259430016
1878,frozenset({'frankfurter'}),frozenset({'other vegetables'}),0.1375064135454079,0.3766033863519754,0.061056952283222166,0.44402985074626866,1.1790383911505145
1879,frozenset({'other vegetables'}),frozenset({'frankfurter'}),0.3766033863519754,0.1375064135454079,0.061056952283222166,0.16212534059945505,1.1790383911505145
1880,frozenset({'canned beer'}),frozenset({'butter'}),0.16521292970754234,0.12647511544381734,0.024628014366341714,0.14906832298136646,1.1786375719703175
1881,frozenset({'butter'}),frozenset({'canned beer'}),0.12647511544381734,0.16521292970754234,0.024628014366341714,0.1947261663286004,1.1786375719703173
1882,"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'pip fruit'}),0.14674191893278604,0.17060030785017957,0.029502308876346844,0.20104895104895104,1.1784794153215206
1883,frozenset({'pip fruit'}),"frozenset({'rolls/buns', 'other vegetables'})",0.17060030785017957,0.14674191893278604,0.029502308876346844,0.17293233082706766,1.1784794153215206
1884,"frozenset({'sausage', 'tropical fruit'})",frozenset({'whole milk'}),0.054643406875320676,0.4581836839404823,0.029502308876346844,0.539906103286385,1.1783616968702848
1885,frozenset({'whole milk'}),"frozenset({'sausage', 'tropical fruit'})",0.4581836839404823,0.054643406875320676,0.029502308876346844,0.06438969764837625,1.1783616968702846
1886,frozenset({'pastry'}),frozenset({'chicken'}),0.1775269368907132,0.10056439199589533,0.02103642893791688,0.11849710982658958,1.178320750265424
1887,frozenset({'chicken'}),frozenset({'pastry'}),0.10056439199589533,0.1775269368907132,0.02103642893791688,0.20918367346938774,1.178320750265424
1888,frozenset({'curd'}),frozenset({'yogurt'}),0.12083119548486403,0.28296562339661363,0.04027706516162134,0.3333333333333333,1.177999395587791
1889,frozenset({'salty snack'}),frozenset({'yogurt'}),0.06926629040533606,0.28296562339661363,0.023088763468445357,0.33333333333333337,1.177999395587791
1890,frozenset({'yogurt'}),frozenset({'curd'}),0.28296562339661363,0.12083119548486403,0.04027706516162134,0.14233907524932005,1.177999395587791
1891,frozenset({'yogurt'}),frozenset({'salty snack'}),0.28296562339661363,0.06926629040533606,0.023088763468445357,0.0815956482320943,1.177999395587791
1892,"frozenset({'rolls/buns', 'bottled water'})",frozenset({'yogurt'}),0.0792714212416624,0.28296562339661363,0.02642380708055413,0.3333333333333333,1.177999395587791
1893,frozenset({'yogurt'}),"frozenset({'rolls/buns', 'bottled water'})",0.28296562339661363,0.0792714212416624,0.02642380708055413,0.09338168631006347,1.177999395587791
1894,"frozenset({'whole milk', 'shopping bags'})",frozenset({'tropical fruit'}),0.09132888660851719,0.2337095946639302,0.025141097998973832,0.27528089887640445,1.1778758988147362
1895,frozenset({'tropical fruit'}),"frozenset({'whole milk', 'shopping bags'})",0.2337095946639302,0.09132888660851719,0.025141097998973832,0.10757409440175632,1.1778758988147362
1896,frozenset({'other vegetables'}),frozenset({'sugar'}),0.3766033863519754,0.0659312467932273,0.029245767060030785,0.0776566757493188,1.1778432765402516
1897,frozenset({'sugar'}),frozenset({'other vegetables'}),0.0659312467932273,0.3766033863519754,0.029245767060030785,0.44357976653696496,1.1778432765402516
1898,frozenset({'other vegetables'}),frozenset({'meat'}),0.3766033863519754,0.06362237044638276,0.028219599794766546,0.07493188010899182,1.1777599542937505
1899,frozenset({'meat'}),frozenset({'other vegetables'}),0.06362237044638276,0.3766033863519754,0.028219599794766546,0.4435483870967742,1.1777599542937505
1900,frozenset({'pork'}),frozenset({'whipped/sour cream'}),0.13237557721908672,0.15469471523858389,0.024114930733709596,0.18217054263565893,1.1776132258603624
1901,frozenset({'whipped/sour cream'}),frozenset({'pork'}),0.15469471523858389,0.13237557721908672,0.024114930733709596,0.1558872305140962,1.1776132258603624
1902,"frozenset({'canned beer', 'root vegetables'})",frozenset({'other vegetables'}),0.04746023601847101,0.3766033863519754,0.02103642893791688,0.4432432432432432,1.176949701745342
1903,frozenset({'other vegetables'}),"frozenset({'canned beer', 'root vegetables'})",0.3766033863519754,0.04746023601847101,0.02103642893791688,0.05585831062670299,1.1769497017453419
1904,frozenset({'bottled beer'}),frozenset({'domestic eggs'}),0.15879938429964083,0.1331452026680349,0.024884556182657773,0.1567043618739903,1.1769433575815302
1905,frozenset({'domestic eggs'}),frozenset({'bottled beer'}),0.1331452026680349,0.15879938429964083,0.024884556182657773,0.18689788053949902,1.1769433575815302
1906,"frozenset({'pork', 'other vegetables'})",frozenset({'whole milk'}),0.05566957414058492,0.4581836839404823,0.030015392508978965,0.5391705069124424,1.1767562351314111
1907,frozenset({'whole milk'}),"frozenset({'pork', 'other vegetables'})",0.4581836839404823,0.05566957414058492,0.030015392508978965,0.06550951847704367,1.1767562351314111
1908,frozenset({'whole milk'}),frozenset({'cream cheese '}),0.4581836839404823,0.08850692662904053,0.04771677783478707,0.10414333706606942,1.176668776474025
1909,frozenset({'cream cheese '}),frozenset({'whole milk'}),0.08850692662904053,0.4581836839404823,0.04771677783478707,0.5391304347826087,1.176668776474025
1910,"frozenset({'whole milk', 'soda'})",frozenset({'pastry'}),0.15110312981015905,0.1775269368907132,0.03155464340687532,0.20882852292020374,1.1763202056979105
1911,frozenset({'pastry'}),"frozenset({'whole milk', 'soda'})",0.1775269368907132,0.15110312981015905,0.03155464340687532,0.17774566473988437,1.1763202056979105
1912,frozenset({'soda'}),"frozenset({'pip fruit', 'whole milk'})",0.3134940995382247,0.08696767573114418,0.032067727039507436,0.10229132569558101,1.1761993733373888
1913,"frozenset({'pip fruit', 'whole milk'})",frozenset({'soda'}),0.08696767573114418,0.3134940995382247,0.032067727039507436,0.36873156342182883,1.1761993733373886
1914,frozenset({'canned beer'}),"frozenset({'sausage', 'whole milk'})",0.16521292970754234,0.10697793740379682,0.02077988712160082,0.12577639751552794,1.1757227758166136
1915,"frozenset({'sausage', 'whole milk'})",frozenset({'canned beer'}),0.10697793740379682,0.16521292970754234,0.02077988712160082,0.19424460431654675,1.1757227758166136
1916,frozenset({'whipped/sour cream'}),"frozenset({'rolls/buns', 'other vegetables'})",0.15469471523858389,0.14674191893278604,0.02668034889687019,0.1724709784411277,1.1753354439921604
1917,"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'whipped/sour cream'}),0.14674191893278604,0.15469471523858389,0.02668034889687019,0.18181818181818182,1.1753354439921604
1918,frozenset({'rolls/buns'}),"frozenset({'whole milk', 'other vegetables', 'bottled water'})",0.3496664956387891,0.056182657773217036,0.023088763468445357,0.06603081438004403,1.1752881938511945
1919,"frozenset({'whole milk', 'other vegetables', 'bottled water'})",frozenset({'rolls/buns'}),0.056182657773217036,0.3496664956387891,0.023088763468445357,0.410958904109589,1.1752881938511945
1920,frozenset({'whole milk'}),"frozenset({'pastry', 'root vegetables'})",0.4581836839404823,0.04669061056952283,0.025141097998973832,0.054871220604703244,1.1752088896545783
1921,"frozenset({'pastry', 'root vegetables'})",frozenset({'whole milk'}),0.04669061056952283,0.4581836839404823,0.025141097998973832,0.5384615384615384,1.1752088896545783
1922,frozenset({'UHT-milk'}),frozenset({'tropical fruit'}),0.07850179579271421,0.2337095946639302,0.021549512570549,0.27450980392156865,1.174576526549149
1923,frozenset({'tropical fruit'}),frozenset({'UHT-milk'}),0.2337095946639302,0.07850179579271421,0.021549512570549,0.09220636663007685,1.1745765265491488
1924,frozenset({'pip fruit'}),frozenset({'yogurt'}),0.17060030785017957,0.28296562339661363,0.056695741405849154,0.3323308270676692,1.174456540262715
1925,frozenset({'yogurt'}),frozenset({'pip fruit'}),0.28296562339661363,0.17060030785017957,0.056695741405849154,0.20036264732547598,1.174456540262715
1926,"frozenset({'margarine', 'soda'})",frozenset({'whole milk'}),0.040533606977937404,0.4581836839404823,0.02180605438686506,0.5379746835443038,1.174146313804981
1927,frozenset({'whole milk'}),"frozenset({'margarine', 'soda'})",0.4581836839404823,0.040533606977937404,0.02180605438686506,0.04759238521836506,1.174146313804981
1928,frozenset({'bottled beer'}),frozenset({'whole milk'}),0.15879938429964083,0.4581836839404823,0.08542842483324782,0.5379644588045235,1.174123997995539
1929,frozenset({'whole milk'}),frozenset({'bottled beer'}),0.4581836839404823,0.15879938429964083,0.08542842483324782,0.1864501679731243,1.174123997995539
1930,"frozenset({'yogurt', 'soda'})",frozenset({'other vegetables'}),0.09748589020010262,0.3766033863519754,0.043099025141098,0.4421052631578947,1.1739280080309766
1931,frozenset({'other vegetables'}),"frozenset({'yogurt', 'soda'})",0.3766033863519754,0.09748589020010262,0.043099025141098,0.11444141689373297,1.1739280080309766
